curves|label
{x^4+a*x^2*y^2+x^2*y*z+x*z^3+y^4,x^4+a^2*x^2*y^2+x^2*y*z+x*z^3+y^4,a*x^4+a*x^3*y+x^2*y^2+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^2*y^2+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^3*y+x^3*z+x^2*y^2+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^3*y+a^2*x^3*z+x^2*y^2+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+a*x^3*y=x^7+x^2+x+1,y^2+a*x^3*y=x^7+x^2+a*x+1,y^2+a*x^3*y=x^7+(a+1)*x^2+x+a,y^2+a*x^3*y=x^7+(a+1)*x^2+(a+1)*x+a}|3.4.b_g_e
{a^2*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+a*x^3*y+x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^3*z+x^2*y^2+x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_g_f
{a^2*x^4+x^3*y+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x*z^3+y^3*z+y^2*z^2,x^4+x^3*y+x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,x^4+x^3*y+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_g_h
{y^2+a*x^2*y=x^7+x^5+(a+1)*x+1,y^2+a*x^2*y=a*x^7+x^5+(a+1)*x+a+1}|3.4.b_g_i
{x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_g_j
{a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+x*z^3+y^3*z+y^2*z^2,a*x^4+a*x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x*z^3+y^3*z+y^2*z^2}|3.4.b_g_l
{a^2*x^4+a*x^3*y+x^3*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2}|3.4.b_h_c
{a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*y+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*z+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+a*x^3*y+x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+a*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+a*x^3*y+x^3*z+a*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=a*x^3+a*x^2+(a+1)*x+a,y^2+(x^4+a*x^3+a*x)*y=x^3+x^2+(a+1)*x+1,y^2+(a*x^4+a*x^3+a)*y=x^3,y^2+(a*x^4+a*x^3+a)*y=x^3+(a+1)*x+a+1,y^2+(a*x^4+a*x^3+a)*y=a*x^3,y^2+(a*x^4+a*x^3+a)*y=a*x^3+(a+1)*x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+x^2+a*x,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+a*x^2+x}|3.4.b_h_d
{x^3*y+a^2*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+a*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+a*x^2+a*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+x^2+x+a}|3.4.b_h_f
{a*x^3*y+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*y+x*y^3+x*y^2*z+x*z^3+y^4,x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z}|3.4.b_h_g
{a^2*x^4+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+a*x^3*z+x^2*y^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y^2+x*z^3+y^3*z,x^3*y+a*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^3+(a+1)*x^2+x+1,y^2+(x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x^2+a*x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^2+x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+a*x^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^2+a*x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+x^2,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+a*x}|3.4.b_h_h
{x^4+x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*y+a*x^3*z+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^3*z+a*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^3*z+a^2*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+a*x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+(a+1)*x^2+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+(a+1)*x^2+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+x+a+1}|3.4.b_h_j
{x^4+a*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_h_k
{x^4+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^2*y^2+a*x^2*y*z+x*y^3+x*z^3+y^2*z^2,a*x^4+a*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y^3+x*z^3+y^2*z^2,x^4+a*x^3*z+x^2*y^2+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,y^2+(a*x^4+a*x)*y=1,y^2+((a+1)*x^4+a*x^3+a*x)*y=a*x^3+a*x+a+1,y^2+(x^4+a*x^3+a*x)*y=x^3+x+a+1,y^2+(a*x^4+a*x^3+a)*y=(a+1)*x^3}|3.4.b_h_l
{a*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_i_h
{a^2*x^4+a*x^3*y+a*x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2}|3.4.b_i_i
{a^2*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_i_j
{a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^2*y^2+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+a*x^3+(a+1)*x}|3.4.b_j_f
{a*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a*x^3*y+a*x^3*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2}|3.4.b_j_g
{a*x^3*y+a*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*y+a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4}|3.4.b_j_h
{x^4+x^3*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*y+a*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.b_j_i
{a^2*x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+a*x,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x^2+x}|3.4.b_j_j
{a^2*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_k_h
{a*x^4+x^3*z+x^2*y^2+x^2*y*z+x*y^3+x*z^3+y^2*z^2,a^2*x^4+x^3*z+x^2*y^2+x^2*y*z+x*y^3+x*z^3+y^2*z^2,a^2*x^4+x^3*y+a^2*x^3*z+a^2*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+x^3*y+a*x^3*z+a*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2}|3.4.b_l_h
{a^2*x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^4+a*x^3+a*x)*y=x^3+x^2+a+1,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+a*x^2+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^3+a*x^2+(a+1)*x+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^3+a*x^2+(a+1)*x+a}|3.4.c_a_ab
{y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+(a+1)*x^2+x+a+1}|3.4.c_a_ad
{y^2+a*x^4*y=x^2+x+1,y^2+a*x^4*y=a*x^2+x+a+1}|3.4.c_a_ae
{y^2+((a+1)*x^4+a*x)*y=a*x^2+x,y^2+(x^4+a*x)*y=x^2+x,y^2+(a*x^4+a*x^3+a*x)*y=x^3+a*x^2+a*x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+x^2+x+a+1}|3.4.c_a_af
{y^2+((a+1)*x^4+a*x)*y=x^8+x^3+a*x+a,y^2+(x^4+a*x)*y=a*x^8+x^3+a*x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^2+1,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^2+a}|3.4.c_a_ah
{x^4+a^2*x^3*y+a*x^2*y^2+x*z^3+y^4,x^4+a*x^3*y+a^2*x^2*y^2+x*z^3+y^4}|3.4.c_a_ai
{y^2+((a+1)*x^4+a*x)*y=x^3+a*x^2+a,y^2+(x^4+a*x)*y=x^3+x^2+a+1}|3.4.c_a_aj
{y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x+a,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+(a+1)*x^2+x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x^2+a*x+1}|3.4.c_ab_ag
{a*x^4+a^2*x^3*y+a*x^3*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.c_ab_ah
{y^2+(a*x^3+a*x^2)*y=x^7+x^2+a*x,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x^2+x+a}|3.4.c_ab_ak
{y^2+((a+1)*x^4+a*x)*y=x^3+(a+1)*x^2+(a+1)*x+a,y^2+(x^4+a*x)*y=x^3+(a+1)*x^2+x+a+1}|3.4.c_ac_aj
{y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^3+x^2+(a+1)*x+1,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^3+a*x^2+(a+1)*x+a}|3.4.c_ac_ap
{x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z+y^2*z^2}|3.4.c_ad_an
{y^2+(a*x^3+a*x^2)*y=(a+1)*x^7+x^6+(a+1)*x^2+(a+1)*x+1}|3.4.c_ad_aq
{x^4+a*x^3*y+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^4+x^3*z+a*x^2*y*z+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+(a*x^3+a*x^2)*y=x^7+a*x^2+(a+1)*x+a,y^2+(a*x^3+a*x^2)*y=x^7+x^6+(a+1)*x,y^2+(a*x^3+a*x^2)*y=a*x^7+x^2+(a+1)*x+1,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+(a+1)*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^2+(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+(a+1)*x^2+(a+1)*x+a}|3.4.c_b_a
{a^2*x^4+x^3*y+a*x^3*z+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z}|3.4.c_b_ab
{y^2+(a*x^3+a*x^2)*y=x^7+(a+1)*x+1,y^2+(a*x^3+a*x^2)*y=a*x^7+(a+1)*x+a}|3.4.c_b_ae
{x^3*y+x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z}|3.4.c_b_af
{x^4+a^2*x^3*y+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+a^2*x*y^3+x*y^2*z+x*z^3+y^4,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+a*x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+x^2+x+a+1}|3.4.c_b_ag
{x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z}|3.4.c_b_ah
{y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+(a+1)*x^2+(a+1)*x+1}|3.4.c_b_ai
{y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x+1}|3.4.c_d_i
{a^2*x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.c_b_b
{x^4+a^2*x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4}|3.4.c_b_c
{x^4+a^2*x^3*y+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.c_b_d
{a^2*x^4+a^2*x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.c_d_ab
{a*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+a^2*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=(a+1)*x^2+x,y^2+((a+1)*x^4+a*x)*y=x^3+(a+1)*x^2+x+a+1,y^2+(x^4+a*x)*y=(a+1)*x^2+x,y^2+(x^4+a*x)*y=x^3+(a+1)*x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a*x)*y=x^3+(a+1)*x,y^2+(a*x^4+a*x^3+a*x)*y=x^3+(a+1)*x^2+a*x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x^2+x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^3+a*x+a,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^3+(a+1)*x^2+x+1}|3.4.c_c_ab
{x^4+x^3*y+a*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+x^2+1,y^2+(x^4+a*x)*y=a*x^8+x^3+a*x^2+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^2+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+x^2+a+1}|3.4.c_c_ad
{y^2+((a+1)*x^4+a*x)*y=x^3+(a+1)*x^2+a*x,y^2+(x^4+a*x)*y=x^3+(a+1)*x^2+a*x}|3.4.c_c_af
